stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
000000000000000000qk,0000000000000000002x,0000000000000000007x,00000000000000000033,97,41,,http://www.crtm.es,2,0000000000000000003j,,2
000000000000000000es,0000000000000000000j,0000000000000000009n,000000000000000000aa,513,57,,http://www.crtm.es,0,0000000000000000002f,,0
000000000000000000gl,0000000000000000002r,000000000000000000dg,000000000000000000ez,230,473,,http://www.crtm.es,1,0000000000000000001h,,1
00000000000000000029,0000000000000000002j,000000000000000000d8,00000000000000000037,944,190,,http://www.crtm.es,2,00000000000000000065,,2
000000000000000000a7,00000000000000000047,0000000000000000007g,0000000000000000001b,337,904,,http://www.crtm.es,0,0000000000000000001s,,0
000000000000000000jv,0000000000000000004n,000000000000000000fh,0000000000000000005x,699,297,,http://www.crtm.es,1,0000000000000000003a,,1
000000000000000000tb,0000000000000000000b,0000000000000000009w,000000000000000000dp,555,659,,http://www.crtm.es,2,00000000000000000015,,2
000000000000000000qu,0000000000000000007y,0000000000000000004v,0000000000000000008a,313,515,,http://www.crtm.es,0,0000000000000000001l,,0
00000000000000000086,0000000000000000006p,000000000000000000ea,0000000000000000004s,75,273,,http://www.crtm.es,1,0000000000000000005a,,1
000000000000000000gu,0000000000000000005w,0000000000000000006v,000000000000000000c4,950,35,,http://www.crtm.es,2,0000000000000000000z,,2
000000000000000000b6,0000000000000000000y,000000000000000000a8,0000000000000000006l,493,910,,http://www.crtm.es,0,0000000000000000000x,,0
000000000000000000tq,00000000000000000074,000000000000000000dj,00000000000000000030,719,453,,http://www.crtm.es,1,00000000000000000032,,1
000000000000000000nn,0000000000000000006z,000000000000000000fe,000000000000000000a0,541,679,,http://www.crtm.es,2,00000000000000000038,,2
0000000000000000004u,0000000000000000004k,0000000000000000007q,0000000000000000007r,958,501,,http://www.crtm.es,0,0000000000000000002u,,0
00000000000000000077,0000000000000000006c,0000000000000000004l,0000000000000000005b,701,918,,http://www.crtm.es,1,0000000000000000003h,,1
000000000000000000qd,0000000000000000004z,00000000000000000072,00000000000000000021,73,661,,http://www.crtm.es,2,00000000000000000067,,2
000000000000000000w7,00000000000000000016,000000000000000000fa,000000000000000000gx,898,33,,http://www.crtm.es,0,0000000000000000003i,,0
00000000000000000056,0000000000000000002b,0000000000000000004u,0000000000000000000c,150,858,,http://www.crtm.es,1,00000000000000000024,,1
000000000000000000qv,0000000000000000003w,000000000000000000dk,0000000000000000008o,882,110,,http://www.crtm.es,2,0000000000000000005q,,2
0000000000000000001b,0000000000000000003o,000000000000000000g4,00000000000000000014,743,842,,http://www.crtm.es,0,0000000000000000000e,,0
000000000000000000o3,00000000000000000019,000000000000000000gc,0000000000000000000v,156,703,,http://www.crtm.es,1,0000000000000000005z,,1
000000000000000000v2,0000000000000000004h,00000000000000000049,0000000000000000008z,763,116,,http://www.crtm.es,2,00000000000000000018,,2
000000000000000000mo,00000000000000000046,000000000000000000e6,00000000000000000092,676,723,,http://www.crtm.es,0,0000000000000000003r,,0
000000000000000000ep,00000000000000000013,0000000000000000003z,000000000000000000b8,432,636,,http://www.crtm.es,1,0000000000000000003s,,1
000000000000000000x2,00000000000000000005,000000000000000000j7,000000000000000000bi,142,392,,http://www.crtm.es,2,00000000000000000039,,2
0000000000000000004h,0000000000000000003m,000000000000000000j8,000000000000000000ab,674,102,,http://www.crtm.es,0,0000000000000000000f,,0
0000000000000000001d,0000000000000000002p,000000000000000000hd,000000000000000000fp,380,634,,http://www.crtm.es,1,0000000000000000001e,,1
000000000000000000ci,0000000000000000006j,0000000000000000002y,000000000000000000fo,808,340,,http://www.crtm.es,2,0000000000000000000d,,2
000000000000000000pr,0000000000000000001k,0000000000000000000h,000000000000000000ey,837,768,,http://www.crtm.es,0,0000000000000000004o,,0
0000000000000000002t,00000000000000000076,000000000000000000ca,000000000000000000cg,582,797,,http://www.crtm.es,1,00000000000000000055,,1
0000000000000000001v,0000000000000000004i,000000000000000000ax,000000000000000000f9,165,542,,http://www.crtm.es,2,00000000000000000045,,2
000000000000000000lc,0000000000000000004w,0000000000000000003k,00000000000000000044,263,125,,http://www.crtm.es,0,0000000000000000002e,,0
000000000000000000ki,0000000000000000000i,0000000000000000008d,0000000000000000004d,793,223,,http://www.crtm.es,1,00000000000000000062,,1
000000000000000000v4,0000000000000000001o,000000000000000000ij,0000000000000000001a,447,753,,http://www.crtm.es,2,0000000000000000001i,,2
000000000000000000qj,0000000000000000005k,00000000000000000059,00000000000000000057,532,407,,http://www.crtm.es,0,00000000000000000050,,0
0000000000000000000t,0000000000000000004b,000000000000000000hi,0000000000000000007z,724,492,,http://www.crtm.es,1,00000000000000000006,,1
000000000000000000of,00000000000000000002,0000000000000000006k,000000000000000000b3,671,684,,http://www.crtm.es,2,0000000000000000004c,,2
0000000000000000000v,0000000000000000001g,0000000000000000002a,0000000000000000007w,302,631,,http://www.crtm.es,0,0000000000000000000k,,0
0000000000000000007c,00000000000000000066,00000000000000000036,0000000000000000008x,798,262,,http://www.crtm.es,1,0000000000000000004j,,1
000000000000000000ap,0000000000000000001x,000000000000000000ak,0000000000000000007m,577,758,,http://www.crtm.es,2,0000000000000000005m,,2
000000000000000000ht,0000000000000000006e,000000000000000000gi,0000000000000000001p,885,537,,http://www.crtm.es,0,0000000000000000005r,,0
00000000000000000093,0000000000000000002m,0000000000000000008l,000000000000000000g1,821,845,,http://www.crtm.es,1,00000000000000000068,,1
0000000000000000008s,00000000000000000060,0000000000000000000l,000000000000000000g2,166,781,,http://www.crtm.es,2,00000000000000000022,,2
000000000000000000qf,00000000000000000042,000000000000000000f6,0000000000000000006t,289,126,,http://www.crtm.es,0,0000000000000000000n,,0
0000000000000000003s,0000000000000000005t,0000000000000000001y,0000000000000000008s,460,249,,http://www.crtm.es,1,0000000000000000003y,,1
00000000000000000023,0000000000000000000o,0000000000000000009p,00000000000000000040,870,420,,http://www.crtm.es,2,0000000000000000003t,,2
000000000000000000ot,00000000000000000028,0000000000000000008p,000000000000000000dc,431,830,,http://www.crtm.es,0,0000000000000000004e,,0
000000000000000000y4,0000000000000000001q,0000000000000000001u,000000000000000000ac,116,391,,http://www.crtm.es,1,00000000000000000020,,1
000000000000000000e7,0000000000000000003d,000000000000000000jn,000000000000000000gf,966,76,,http://www.crtm.es,2,00000000000000000056,,2
0000000000000000003k,0000000000000000003b,00000000000000000064,0000000000000000006f,909,926,,http://www.crtm.es,0,00000000000000000008,,0
0000000000000000003f,0000000000000000001v,000000000000000000ir,0000000000000000000g,436,869,,http://www.crtm.es,1,0000000000000000005s,,1
000000000000000000gq,0000000000000000002h,000000000000000000b1,000000000000000000bk,246,396,,http://www.crtm.es,2,0000000000000000005l,,2
00000000000000000018,0000000000000000002k,0000000000000000006g,000000000000000000b6,351,206,,http://www.crtm.es,0,00000000000000000051,,0
0000000000000000009v,0000000000000000003e,000000000000000000c5,000000000000000000a2,54,311,,http://www.crtm.es,1,00000000000000000035,,1
000000000000000000pv,00000000000000000041,0000000000000000007b,00000000000000000097,404,14,,http://www.crtm.es,2,0000000000000000005v,,2
000000000000000000nu,00000000000000000043,0000000000000000005o,000000000000000000eu,423,364,,http://www.crtm.es,0,0000000000000000005y,,0
000000000000000000gb,00000000000000000080,00000000000000000077,000000000000000000fc,917,383,,http://www.crtm.es,1,0000000000000000001d,,1
00000000000000000092,0000000000000000004t,000000000000000000iw,0000000000000000006a,644,877,,http://www.crtm.es,2,0000000000000000002o,,2
000000000000000000sj,0000000000000000000w,000000000000000000en,000000000000000000bl,609,604,,http://www.crtm.es,0,0000000000000000004a,,0
000000000000000000fb,0000000000000000001n,000000000000000000g9,000000000000000000al,708,569,,http://www.crtm.es,1,0000000000000000004x,,1
000000000000000000gd,0000000000000000002n,00000000000000000023,00000000000000000079,255,668,,http://www.crtm.es,2,0000000000000000005p,,2
000000000000000000ca,0000000000000000001j,0000000000000000006y,000000000000000000bq,585,215,,http://www.crtm.es,0,0000000000000000004v,,0
000000000000000000vx,0000000000000000001m,000000000000000000ce,000000000000000000es,84,545,,http://www.crtm.es,1,0000000000000000004l,,1
000000000000000000vr,0000000000000000005g,000000000000000000dt,000000000000000000bw,175,44,,http://www.crtm.es,2,0000000000000000004u,,2
000000000000000000bk,0000000000000000001f,0000000000000000009z,0000000000000000000t,523,135,,http://www.crtm.es,0,00000000000000000049,,0
0000000000000000009t,0000000000000000004q,00000000000000000071,000000000000000000c1,490,483,,http://www.crtm.es,1,0000000000000000003z,,1
000000000000000000ml,0000000000000000007j,000000000000000000ek,0000000000000000004f,641,450,,http://www.crtm.es,2,0000000000000000002y,,2
0000000000000000003z,0000000000000000006u,000000000000000000e3,0000000000000000002q,531,601,,http://www.crtm.es,0,0000000000000000000h,,0
000000000000000000ek,0000000000000000003n,0000000000000000001t,000000000000000000eq,698,491,,http://www.crtm.es,1,0000000000000000003k,,1
000000000000000000ov,0000000000000000001r,000000000000000000ix,0000000000000000002d,888,658,,http://www.crtm.es,2,00000000000000000059,,2
000000000000000000nf,0000000000000000005u,000000000000000000fd,0000000000000000005c,899,848,,http://www.crtm.es,0,0000000000000000006k,,0
0000000000000000005v,00000000000000000012,00000000000000000070,000000000000000000ds,176,859,,http://www.crtm.es,1,0000000000000000002a,,1
000000000000000000f0,0000000000000000005i,000000000000000000du,0000000000000000008k,549,136,,http://www.crtm.es,2,00000000000000000036,,2
000000000000000000ej,0000000000000000002v,000000000000000000i3,0000000000000000009u,157,509,,http://www.crtm.es,0,0000000000000000000l,,0
000000000000000000n8,00000000000000000007,00000000000000000048,0000000000000000003f,55,117,,http://www.crtm.es,1,0000000000000000001y,,1
0000000000000000005y,00000000000000000052,000000000000000000bg,0000000000000000004r,430,15,,http://www.crtm.es,2,0000000000000000001u,,2
000000000000000000a2,0000000000000000000m,000000000000000000ha,000000000000000000be,90,390,,http://www.crtm.es,0,00000000000000000064,,0
000000000000000000vu,00000000000000000069,0000000000000000000s,000000000000000000fu,331,50,,http://www.crtm.es,1,0000000000000000006g,,1
000000000000000000yy,0000000000000000001w,0000000000000000005j,000000000000000000ew,543,291,,http://www.crtm.es,2,0000000000000000005o,,2
000000000000000000kz,0000000000000000005f,0000000000000000003l,0000000000000000002x,919,503,,http://www.crtm.es,0,00000000000000000023,,0
000000000000000000jf,0000000000000000000p,00000000000000000093,0000000000000000009q,696,879,,http://www.crtm.es,1,0000000000000000001t,,1
000000000000000000xp,0000000000000000004p,000000000000000000by,0000000000000000000j,952,656,,http://www.crtm.es,2,00000000000000000048,,2
000000000000000000cu,0000000000000000006b,00000000000000000029,000000000000000000dq,545,912,,http://www.crtm.es,0,0000000000000000000s,,0
000000000000000000ww,0000000000000000002c,0000000000000000002g,0000000000000000002r,53,505,,http://www.crtm.es,1,0000000000000000005j,,1
000000000000000000w8,0000000000000000004m,0000000000000000007i,000000000000000000fg,378,13,,http://www.crtm.es,2,0000000000000000003l,,2
000000000000000000yg,0000000000000000007s,0000000000000000005d,00000000000000000096,756,338,,http://www.crtm.es,0,00000000000000000029,,0
000000000000000000fd,00000000000000000061,0000000000000000008j,000000000000000000e4,494,716,,http://www.crtm.es,1,0000000000000000002g,,1
000000000000000000fp,0000000000000000007t,000000000000000000j3,0000000000000000002j,745,454,,http://www.crtm.es,2,0000000000000000005d,,2
000000000000000000bb,0000000000000000006r,000000000000000000jp,0000000000000000009o,208,705,,http://www.crtm.es,0,00000000000000000009,,0
000000000000000000lq,0000000000000000007c,0000000000000000007k,00000000000000000047,372,168,,http://www.crtm.es,1,0000000000000000006i,,1
0000000000000000006m,00000000000000000017,00000000000000000009,0000000000000000004n,600,332,,http://www.crtm.es,2,0000000000000000000u,,2
0000000000000000002i,00000000000000000031,0000000000000000006i,0000000000000000008i,474,560,,http://www.crtm.es,0,0000000000000000002s,,0
000000000000000000wt,0000000000000000000r,0000000000000000000u,0000000000000000000b,225,434,,http://www.crtm.es,1,00000000000000000001,,1
000000000000000000kg,0000000000000000002i,0000000000000000002s,0000000000000000007y,814,185,,http://www.crtm.es,2,0000000000000000000q,,2
00000000000000000068,0000000000000000006d,000000000000000000g6,000000000000000000ad,993,774,,http://www.crtm.es,0,00000000000000000033,,0
0000000000000000005b,00000000000000000003,0000000000000000008f,000000000000000000af,602,953,,http://www.crtm.es,1,00000000000000000037,,1
000000000000000000z2,00000000000000000026,00000000000000000001,0000000000000000006p,526,562,,http://www.crtm.es,2,0000000000000000001b,,2
000000000000000000pg,0000000000000000000a,0000000000000000000q,0000000000000000005w,568,486,,http://www.crtm.es,0,0000000000000000005x,,0
000000000000000000bu,00000000000000000078,000000000000000000is,000000000000000000cz,651,528,,http://www.crtm.es,1,0000000000000000004s,,1
00000000000000000071,0000000000000000005e,000000000000000000br,0000000000000000000y,791,611,,http://www.crtm.es,2,0000000000000000006l,,2
00000000000000000025,0000000000000000002t,000000000000000000b5,00000000000000000074,395,751,,http://www.crtm.es,0,00000000000000000030,,0
0000000000000000000f,0000000000000000003x,0000000000000000009c,000000000000000000gq,189,355,,http://www.crtm.es,1,0000000000000000005b,,1
000000000000000000ol,00000000000000000034,000000000000000000ig,000000000000000000ed,887,149,,http://www.crtm.es,2,00000000000000000021,,2
000000000000000000dk,00000000000000000011,00000000000000000033,00000000000000000091,873,847,,http://www.crtm.es,0,0000000000000000000c,,0
000000000000000000gt,0000000000000000001z,000000000000000000aa,000000000000000000ai,509,833,,http://www.crtm.es,1,00000000000000000014,,1
000000000000000000t8,00000000000000000063,000000000000000000ez,0000000000000000006z,126,469,,http://www.crtm.es,2,0000000000000000000v,,2
000000000000000000fq,00000000000000000027,00000000000000000037,000000000000000000d4,258,86,,http://www.crtm.es,0,00000000000000000044,,0
000000000000000000dw,00000000000000000010,0000000000000000001b,0000000000000000004k,663,218,,http://www.crtm.es,1,0000000000000000004d,,1
000000000000000000sm,0000000000000000003c,0000000000000000005x,0000000000000000006c,94,623,,http://www.crtm.es,2,0000000000000000001a,,2
000000000000000000k8,0000000000000000002l,000000000000000000dp,000000000000000000gd,435,54,,http://www.crtm.es,0,00000000000000000057,,0
0000000000000000001z,0000000000000000005n,000000000000000000jq,0000000000000000004z,220,395,,http://www.crtm.es,1,0000000000000000001p,,1
000000000000000000ms,0000000000000000006h,0000000000000000008a,00000000000000000016,684,180,,http://www.crtm.es,2,00000000000000000040,,2
